bar-4646:GeomFromText('POLYGON((-2191.49894379161 5730.5615571799,-2191.49894379161 5728.23913865665,-2200.77650323429 5728.23913865665,-2200.77650323429 5730.5615571799,-2191.49894379161 5730.5615571799))')
bar-4647:GeomFromText('POLYGON((8555.66821683478 -7839.92347476329,8555.66821683478 -7847.42807800625,8546.51063989569 -7847.42807800625,8546.51063989569 -7839.92347476329,8555.66821683478 -7839.92347476329))')
bar-4648:GeomFromText('POLYGON((2806.23185602063 5408.26203285425,2806.23185602063 5398.56992678076,2804.65342882043 5398.56992678076,2804.65342882043 5408.26203285425,2806.23185602063 5408.26203285425))')
bar-4649:GeomFromText('POLYGON((6885.76459619962 8992.5359050245,6885.76459619962 8986.21739349654,6878.11865735985 8986.21739349654,6878.11865735985 8992.5359050245,6885.76459619962 8992.5359050245))')
bar-4650:GeomFromText('POLYGON((2094.14185493439 -6440.95521672675,2094.14185493439 -6445.59706308832,2084.75278221816 -6445.59706308832,2084.75278221816 -6440.95521672675,2094.14185493439 -6440.95521672675))')
bar-4651:GeomFromText('POLYGON((-2912.48409427563 -1022.40380628337,-2912.48409427563 -1031.97685645591,-2915.48559092125 -1031.97685645591,-2915.48559092125 -1022.40380628337,-2912.48409427563 -1022.40380628337))')
bar-4652:GeomFromText('POLYGON((-6440.72250007733 7565.02453745122,-6440.72250007733 7562.14863113349,-6444.08481650904 7562.14863113349,-6444.08481650904 7565.02453745122,-6440.72250007733 7565.02453745122))')
bar-4653:GeomFromText('POLYGON((-2283.35690968949 5531.11736919079,-2283.35690968949 5521.16927434411,-2290.96227041166 5521.16927434411,-2290.96227041166 5531.11736919079,-2283.35690968949 5531.11736919079))')
bar-4654:GeomFromText('POLYGON((4005.31843252212 6976.58628004405,4005.31843252212 6970.37655149784,4003.78224492341 6970.37655149784,4003.78224492341 6976.58628004405,4005.31843252212 6976.58628004405))')
bar-4655:GeomFromText('POLYGON((9110.75115938298 3476.52109506179,9110.75115938298 3468.50409937452,9105.19204299338 3468.50409937452,9105.19204299338 3476.52109506179,9110.75115938298 3476.52109506179))')
bar-4656:GeomFromText('POLYGON((1313.79903997784 3831.75540818064,1313.79903997784 3828.85738173337,1311.72168296273 3828.85738173337,1311.72168296273 3831.75540818064,1313.79903997784 3831.75540818064))')
bar-4657:GeomFromText('POLYGON((-6104.58961330377 -4439.86139621818,-6104.58961330377 -4442.19775136327,-6112.29563489533 -4442.19775136327,-6112.29563489533 -4439.86139621818,-6104.58961330377 -4439.86139621818))')
bar-4658:GeomFromText('POLYGON((-7250.51183842879 -9935.79142379982,-7250.51183842879 -9940.6253953703,-7253.45187231142 -9940.6253953703,-7253.45187231142 -9935.79142379982,-7250.51183842879 -9935.79142379982))')
bar-4659:GeomFromText('POLYGON((6663.49393038242 -3192.447627899,6663.49393038242 -3193.59364080732,6659.13170480938 -3193.59364080732,6659.13170480938 -3192.447627899,6663.49393038242 -3192.447627899))')
bar-4660:GeomFromText('POLYGON((-4101.72530839918 -7796.51704403234,-4101.72530839918 -7801.74932283687,-4107.9460697365 -7801.74932283687,-4107.9460697365 -7796.51704403234,-4101.72530839918 -7796.51704403234))')
bar-4661:GeomFromText('POLYGON((7583.19696645055 -4459.5600088028,7583.19696645055 -4467.01125419757,7578.99163057294 -4467.01125419757,7578.99163057294 -4459.5600088028,7583.19696645055 -4459.5600088028))')
bar-4662:GeomFromText('POLYGON((8439.49955926742 -477.066939134384,8439.49955926742 -478.501473184442,8434.69112141524 -478.501473184442,8434.69112141524 -477.066939134384,8439.49955926742 -477.066939134384))')
bar-4663:GeomFromText('POLYGON((6217.91920134507 -149.282003768487,6217.91920134507 -158.822079173522,6212.19215473451 -158.822079173522,6212.19215473451 -149.282003768487,6217.91920134507 -149.282003768487))')
bar-4664:GeomFromText('POLYGON((-68.2609194086399 -9510.57473126391,-68.2609194086399 -9513.96244649251,-72.7235021872912 -9513.96244649251,-72.7235021872912 -9510.57473126391,-68.2609194086399 -9510.57473126391))')
bar-4665:GeomFromText('POLYGON((4787.08578417101 4928.2492871565,4787.08578417101 4924.39745113428,4784.87460730574 4924.39745113428,4784.87460730574 4928.2492871565,4787.08578417101 4928.2492871565))')
bar-4666:GeomFromText('POLYGON((-7187.90786890837 5556.71400778554,-7187.90786890837 5551.86001195945,-7189.06927303819 5551.86001195945,-7189.06927303819 5556.71400778554,-7187.90786890837 5556.71400778554))')
bar-4667:GeomFromText('POLYGON((-8684.16074446461 7732.9167815476,-8684.16074446461 7731.6580993504,-8685.69834374764 7731.6580993504,-8685.69834374764 7732.9167815476,-8684.16074446461 7732.9167815476))')
bar-4668:GeomFromText('POLYGON((6301.12464869802 1798.6488676006,6301.12464869802 1792.25372538622,6298.057182185 1792.25372538622,6298.057182185 1798.6488676006,6301.12464869802 1798.6488676006))')
bar-4669:GeomFromText('POLYGON((-8572.3227041096 7665.59414174221,-8572.3227041096 7663.16131148674,-8574.0240884691 7663.16131148674,-8574.0240884691 7665.59414174221,-8572.3227041096 7665.59414174221))')
bar-4670:GeomFromText('POLYGON((-6691.30561764154 -6792.40020424395,-6691.30561764154 -6800.46082973212,-6697.25835432496 -6800.46082973212,-6697.25835432496 -6792.40020424395,-6691.30561764154 -6792.40020424395))')
bar-4671:GeomFromText('POLYGON((-2602.79808780551 -9519.99471112608,-2602.79808780551 -9527.3205399561,-2605.73031724989 -9527.3205399561,-2605.73031724989 -9519.99471112608,-2602.79808780551 -9519.99471112608))')
bar-4672:GeomFromText('POLYGON((-8356.96584180277 -4771.85477128939,-8356.96584180277 -4777.5455601631,-8362.7804312082 -4777.5455601631,-8362.7804312082 -4771.85477128939,-8356.96584180277 -4771.85477128939))')
bar-4673:GeomFromText('POLYGON((-7476.3160164553 8306.53317291068,-7476.3160164553 8303.31909451855,-7477.35199862241 8303.31909451855,-7477.35199862241 8306.53317291068,-7476.3160164553 8306.53317291068))')
bar-4674:GeomFromText('POLYGON((7849.353305217 609.164706788608,7849.353305217 604.778245665482,7841.29042628768 604.778245665482,7841.29042628768 609.164706788608,7849.353305217 609.164706788608))')
bar-4675:GeomFromText('POLYGON((7491.65201904357 -9498.25164048362,7491.65201904357 -9505.32975488913,7482.95680275082 -9505.32975488913,7482.95680275082 -9498.25164048362,7491.65201904357 -9498.25164048362))')
bar-4676:GeomFromText('POLYGON((8792.71783448115 5355.43758659775,8792.71783448115 5347.73844056611,8788.50087010011 5347.73844056611,8788.50087010011 5355.43758659775,8792.71783448115 5355.43758659775))')
bar-4677:GeomFromText('POLYGON((-7306.43416570581 1354.78955327126,-7306.43416570581 1345.55993968097,-7312.78568690561 1345.55993968097,-7312.78568690561 1354.78955327126,-7306.43416570581 1354.78955327126))')
bar-4678:GeomFromText('POLYGON((6991.64161882969 -1835.14651832858,6991.64161882969 -1844.46648704133,6985.6155621293 -1844.46648704133,6985.6155621293 -1835.14651832858,6991.64161882969 -1835.14651832858))')
bar-4679:GeomFromText('POLYGON((1425.30103063199 -8413.81402431277,1425.30103063199 -8422.73832553776,1415.89000971999 -8422.73832553776,1415.89000971999 -8413.81402431277,1425.30103063199 -8413.81402431277))')
bar-4680:GeomFromText('POLYGON((2016.51965290296 -9266.34118164191,2016.51965290296 -9268.02997274091,2008.21422949445 -9268.02997274091,2008.21422949445 -9266.34118164191,2016.51965290296 -9266.34118164191))')
bar-4681:GeomFromText('POLYGON((-2847.6687679661 -8580.33253211004,-2847.6687679661 -8583.29982165771,-2849.88990326994 -8583.29982165771,-2849.88990326994 -8580.33253211004,-2847.6687679661 -8580.33253211004))')
bar-4682:GeomFromText('POLYGON((-7914.86281410826 -3412.08891081181,-7914.86281410826 -3420.25265028211,-7916.35751283693 -3420.25265028211,-7916.35751283693 -3412.08891081181,-7914.86281410826 -3412.08891081181))')
bar-4683:GeomFromText('POLYGON((1310.72571068641 -9151.03169814101,1310.72571068641 -9160.68360484787,1303.45489330951 -9160.68360484787,1303.45489330951 -9151.03169814101,1310.72571068641 -9151.03169814101))')
bar-4684:GeomFromText('POLYGON((-8519.91921946045 2677.85852141678,-8519.91921946045 2675.1136098057,-8526.45924032095 2675.1136098057,-8526.45924032095 2677.85852141678,-8519.91921946045 2677.85852141678))')
bar-4685:GeomFromText('POLYGON((-1707.7970310736 -9235.08569709433,-1707.7970310736 -9244.71950047242,-1716.20453785476 -9244.71950047242,-1716.20453785476 -9235.08569709433,-1707.7970310736 -9235.08569709433))')
bar-4686:GeomFromText('POLYGON((3215.10063433286 -7214.18455225893,3215.10063433286 -7217.52363274328,3210.12672087911 -7217.52363274328,3210.12672087911 -7214.18455225893,3215.10063433286 -7214.18455225893))')
bar-4687:GeomFromText('POLYGON((-2295.29511280451 983.466298150946,-2295.29511280451 982.092072424362,-2301.70403510239 982.092072424362,-2301.70403510239 983.466298150946,-2295.29511280451 983.466298150946))')
bar-4688:GeomFromText('POLYGON((7762.64110319142 8323.53822621284,7762.64110319142 8317.11476003053,7758.73304605659 8317.11476003053,7758.73304605659 8323.53822621284,7762.64110319142 8323.53822621284))')
bar-4689:GeomFromText('POLYGON((2981.78610012494 1964.65460756281,2981.78610012494 1956.13884194335,2979.5802050028 1956.13884194335,2979.5802050028 1964.65460756281,2981.78610012494 1964.65460756281))')
bar-4690:GeomFromText('POLYGON((-5741.34690892545 -5812.88803162775,-5741.34690892545 -5822.84338978329,-5746.13235685381 -5822.84338978329,-5746.13235685381 -5812.88803162775,-5741.34690892545 -5812.88803162775))')
bar-4691:GeomFromText('POLYGON((7688.22611142311 -8776.04334462527,7688.22611142311 -8785.78461859282,7678.90568989899 -8785.78461859282,7678.90568989899 -8776.04334462527,7688.22611142311 -8776.04334462527))')
bar-4692:GeomFromText('POLYGON((7464.28677332087 9512.27705805225,7464.28677332087 9503.3628784992,7459.00777648704 9503.3628784992,7459.00777648704 9512.27705805225,7464.28677332087 9512.27705805225))')
bar-4693:GeomFromText('POLYGON((-2115.20903798426 -3962.36492541805,-2115.20903798426 -3970.144686874,-2119.35736184334 -3970.144686874,-2119.35736184334 -3962.36492541805,-2115.20903798426 -3962.36492541805))')
bar-4694:GeomFromText('POLYGON((4586.93690340803 5472.64180135715,4586.93690340803 5468.03093525779,4579.56767898216 5468.03093525779,4579.56767898216 5472.64180135715,4586.93690340803 5472.64180135715))')
bar-4695:GeomFromText('POLYGON((7343.19605741638 4400.21148699964,7343.19605741638 4396.70543369208,7338.6673827843 4396.70543369208,7338.6673827843 4400.21148699964,7343.19605741638 4400.21148699964))')
bar-4696:GeomFromText('POLYGON((-4352.70882928604 -3001.49743713392,-4352.70882928604 -3003.338349164,-4358.7084881044 -3003.338349164,-4358.7084881044 -3001.49743713392,-4352.70882928604 -3001.49743713392))')
bar-4697:GeomFromText('POLYGON((-2630.02699737402 8750.61679522262,-2630.02699737402 8745.82021606399,-2632.56655509619 8745.82021606399,-2632.56655509619 8750.61679522262,-2630.02699737402 8750.61679522262))')
bar-4698:GeomFromText('POLYGON((-1475.71291159827 -9892.2145881016,-1475.71291159827 -9898.59928821435,-1477.99528818589 -9898.59928821435,-1477.99528818589 -9892.2145881016,-1475.71291159827 -9892.2145881016))')
bar-4699:GeomFromText('POLYGON((-5766.55328274088 4792.03558428749,-5766.55328274088 4788.9931323512,-5772.03882857843 4788.9931323512,-5772.03882857843 4792.03558428749,-5766.55328274088 4792.03558428749))')
bar-4700:GeomFromText('POLYGON((-7511.19001187477 1861.67774173908,-7511.19001187477 1852.4264692188,-7516.19767978694 1852.4264692188,-7516.19767978694 1861.67774173908,-7511.19001187477 1861.67774173908))')
bar-4701:GeomFromText('POLYGON((-854.287916148314 4599.43532687682,-854.287916148314 4597.56838413817,-856.827604299178 4597.56838413817,-856.827604299178 4599.43532687682,-854.287916148314 4599.43532687682))')
bar-4702:GeomFromText('POLYGON((9456.36891922157 1362.37359792774,9456.36891922157 1360.78819445486,9451.48865530093 1360.78819445486,9451.48865530093 1362.37359792774,9456.36891922157 1362.37359792774))')
bar-4703:GeomFromText('POLYGON((-593.184834163054 3508.23205056787,-593.184834163054 3505.54735307395,-594.818204824463 3505.54735307395,-594.818204824463 3508.23205056787,-593.184834163054 3508.23205056787))')
bar-4704:GeomFromText('POLYGON((-5068.66696823214 -4258.58668940119,-5068.66696823214 -4262.55521407374,-5075.95272202219 -4262.55521407374,-5075.95272202219 -4258.58668940119,-5068.66696823214 -4258.58668940119))')
bar-4705:GeomFromText('POLYGON((-9489.62864806061 3677.90847668645,-9489.62864806061 3670.16767499747,-9491.45313012297 3670.16767499747,-9491.45313012297 3677.90847668645,-9489.62864806061 3677.90847668645))')
bar-4706:GeomFromText('POLYGON((2362.28447435156 2880.59653983754,2362.28447435156 2870.97950196522,2359.12916222855 2870.97950196522,2359.12916222855 2880.59653983754,2362.28447435156 2880.59653983754))')
bar-4707:GeomFromText('POLYGON((-3381.23374586226 -5092.30063457612,-3381.23374586226 -5095.82433688815,-3390.39322952507 -5095.82433688815,-3390.39322952507 -5092.30063457612,-3381.23374586226 -5092.30063457612))')
bar-4708:GeomFromText('POLYGON((1431.32272663084 -7575.04002777184,1431.32272663084 -7583.91754115676,1421.93469663593 -7583.91754115676,1421.93469663593 -7575.04002777184,1431.32272663084 -7575.04002777184))')
bar-4709:GeomFromText('POLYGON((7186.69189076847 5565.41032576025,7186.69189076847 5562.66392162978,7182.07155417674 5562.66392162978,7182.07155417674 5565.41032576025,7186.69189076847 5565.41032576025))')
bar-4710:GeomFromText('POLYGON((3385.80240072624 -8382.44878461526,3385.80240072624 -8386.34347768559,3379.61129335745 -8386.34347768559,3379.61129335745 -8382.44878461526,3385.80240072624 -8382.44878461526))')
bar-4711:GeomFromText('POLYGON((-5934.25622527732 5885.33937972481,-5934.25622527732 5881.75194296543,-5943.34968047903 5881.75194296543,-5943.34968047903 5885.33937972481,-5934.25622527732 5885.33937972481))')
bar-4712:GeomFromText('POLYGON((7965.0410121507 -165.804681058042,7965.0410121507 -168.182905142196,7957.40667300159 -168.182905142196,7957.40667300159 -165.804681058042,7965.0410121507 -165.804681058042))')
bar-4713:GeomFromText('POLYGON((1640.24406084488 -6811.05941667827,1640.24406084488 -6818.95041704504,1630.97669398715 -6818.95041704504,1630.97669398715 -6811.05941667827,1640.24406084488 -6811.05941667827))')
bar-4714:GeomFromText('POLYGON((-1138.56072027038 -2470.56288161641,-1138.56072027038 -2475.57975834841,-1145.26282575179 -2475.57975834841,-1145.26282575179 -2470.56288161641,-1138.56072027038 -2470.56288161641))')
bar-4715:GeomFromText('POLYGON((-8401.09573853551 -1564.6225843532,-8401.09573853551 -1574.47565570939,-8408.32776213647 -1574.47565570939,-8408.32776213647 -1564.6225843532,-8401.09573853551 -1564.6225843532))')
bar-4716:GeomFromText('POLYGON((1233.4051994707 -9755.54706603731,1233.4051994707 -9757.3837444142,1228.09481936437 -9757.3837444142,1228.09481936437 -9755.54706603731,1233.4051994707 -9755.54706603731))')
bar-4717:GeomFromText('POLYGON((5080.05328044714 -3034.13674667967,5080.05328044714 -3036.75129577029,5075.45219234703 -3036.75129577029,5075.45219234703 -3034.13674667967,5080.05328044714 -3034.13674667967))')
bar-4718:GeomFromText('POLYGON((2425.49459989031 -8954.14594947966,2425.49459989031 -8961.2736421111,2416.18912127952 -8961.2736421111,2416.18912127952 -8954.14594947966,2425.49459989031 -8954.14594947966))')
bar-4719:GeomFromText('POLYGON((-245.848650206462 3449.29651533533,-245.848650206462 3448.24932339322,-251.005852501257 3448.24932339322,-251.005852501257 3449.29651533533,-245.848650206462 3449.29651533533))')
bar-4720:GeomFromText('POLYGON((555.160347966943 3949.30410921935,555.160347966943 3948.21331113216,548.044159413781 3948.21331113216,548.044159413781 3949.30410921935,555.160347966943 3949.30410921935))')
bar-4721:GeomFromText('POLYGON((-2595.21052724647 2977.16890386539,-2595.21052724647 2975.28435551329,-2599.14985374582 2975.28435551329,-2599.14985374582 2977.16890386539,-2595.21052724647 2977.16890386539))')
bar-4722:GeomFromText('POLYGON((-8323.0661849865 -7880.43146503728,-8323.0661849865 -7881.53435552854,-8330.16536502156 -7881.53435552854,-8330.16536502156 -7880.43146503728,-8323.0661849865 -7880.43146503728))')
bar-4723:GeomFromText('POLYGON((1735.48665827094 9013.72459765733,1735.48665827094 9009.37551583885,1728.2370943767 9009.37551583885,1728.2370943767 9013.72459765733,1735.48665827094 9013.72459765733))')
bar-4724:GeomFromText('POLYGON((-1837.16196806286 -2798.02338366129,-1837.16196806286 -2806.98372836492,-1845.72994469549 -2806.98372836492,-1845.72994469549 -2798.02338366129,-1837.16196806286 -2798.02338366129))')
bar-4725:GeomFromText('POLYGON((5041.97278289171 -884.763199720182,5041.97278289171 -889.457620796165,5035.35792002408 -889.457620796165,5035.35792002408 -884.763199720182,5041.97278289171 -884.763199720182))')
bar-4726:GeomFromText('POLYGON((-8580.49029036227 -8069.16818727215,-8580.49029036227 -8073.95309436659,-8589.79697787401 -8073.95309436659,-8589.79697787401 -8069.16818727215,-8580.49029036227 -8069.16818727215))')
bar-4727:GeomFromText('POLYGON((-8264.68215897412 -7702.07918512751,-8264.68215897412 -7709.9943600304,-8273.20739053458 -7709.9943600304,-8273.20739053458 -7702.07918512751,-8264.68215897412 -7702.07918512751))')
bar-4728:GeomFromText('POLYGON((-7872.57345695968 -447.760935713421,-7872.57345695968 -451.165927733411,-7880.29038044636 -451.165927733411,-7880.29038044636 -447.760935713421,-7872.57345695968 -447.760935713421))')
bar-4729:GeomFromText('POLYGON((8897.9887822587 4523.90625823499,8897.9887822587 4516.33852224587,8892.48870779388 4516.33852224587,8892.48870779388 4523.90625823499,8897.9887822587 4523.90625823499))')
bar-4730:GeomFromText('POLYGON((7485.45231734973 -538.719749805052,7485.45231734973 -540.987116489094,7477.01527113456 -540.987116489094,7477.01527113456 -538.719749805052,7485.45231734973 -538.719749805052))')
bar-4731:GeomFromText('POLYGON((3028.30546995543 -8040.70575468114,3028.30546995543 -8047.34735444316,3020.50610171712 -8047.34735444316,3020.50610171712 -8040.70575468114,3028.30546995543 -8040.70575468114))')
bar-4732:GeomFromText('POLYGON((6843.61154938058 -5982.87084998575,6843.61154938058 -5987.37491367373,6841.19435234054 -5987.37491367373,6841.19435234054 -5982.87084998575,6843.61154938058 -5982.87084998575))')
bar-4733:GeomFromText('POLYGON((8666.11614213081 4331.41730171186,8666.11614213081 4322.74079504865,8659.24391574471 4322.74079504865,8659.24391574471 4331.41730171186,8666.11614213081 4331.41730171186))')
bar-4734:GeomFromText('POLYGON((7893.42057824263 4706.91066650569,7893.42057824263 4698.73235145689,7891.67089454702 4698.73235145689,7891.67089454702 4706.91066650569,7893.42057824263 4706.91066650569))')
bar-4735:GeomFromText('POLYGON((9387.53426147497 2359.43664835952,9387.53426147497 2358.41754784621,9385.51469633484 2358.41754784621,9385.51469633484 2359.43664835952,9387.53426147497 2359.43664835952))')
bar-4736:GeomFromText('POLYGON((-7491.91821317282 5553.29893001786,-7491.91821317282 5544.61497596034,-7501.57778386865 5544.61497596034,-7501.57778386865 5553.29893001786,-7491.91821317282 5553.29893001786))')
bar-4737:GeomFromText('POLYGON((-5136.20956853428 6573.30973807431,-5136.20956853428 6563.85548610531,-5142.92439393303 6563.85548610531,-5142.92439393303 6573.30973807431,-5136.20956853428 6573.30973807431))')
bar-4738:GeomFromText('POLYGON((-5102.3221373728 5875.33241175592,-5102.3221373728 5868.66600401222,-5111.52682041912 5868.66600401222,-5111.52682041912 5875.33241175592,-5102.3221373728 5875.33241175592))')
bar-4739:GeomFromText('POLYGON((2684.44344143535 3933.52632295201,2684.44344143535 3924.55358173838,2678.31924629246 3924.55358173838,2678.31924629246 3933.52632295201,2684.44344143535 3933.52632295201))')
bar-4740:GeomFromText('POLYGON((-90.2433252473129 558.989124987856,-90.2433252473129 555.633918698295,-96.1551883678185 555.633918698295,-96.1551883678185 558.989124987856,-90.2433252473129 558.989124987856))')
bar-4741:GeomFromText('POLYGON((-5032.09879819304 3082.86106957484,-5032.09879819304 3077.96420717251,-5034.13083765656 3077.96420717251,-5034.13083765656 3082.86106957484,-5032.09879819304 3082.86106957484))')
bar-4742:GeomFromText('POLYGON((-7318.93506460148 -363.815240956726,-7318.93506460148 -369.381121896324,-7321.31447083992 -369.381121896324,-7321.31447083992 -363.815240956726,-7318.93506460148 -363.815240956726))')
bar-4743:GeomFromText('POLYGON((-19.9017192478059 2920.31867839838,-19.9017192478059 2917.66497827624,-26.3840627615573 2917.66497827624,-26.3840627615573 2920.31867839838,-19.9017192478059 2920.31867839838))')
bar-4744:GeomFromText('POLYGON((5901.47674916976 8432.16685251228,5901.47674916976 8424.31887379952,5898.15070019371 8424.31887379952,5898.15070019371 8432.16685251228,5901.47674916976 8432.16685251228))')
bar-4745:GeomFromText('POLYGON((2772.33267593849 7556.20987918775,2772.33267593849 7546.71850408812,2762.46947776806 7546.71850408812,2762.46947776806 7556.20987918775,2772.33267593849 7556.20987918775))')
bar-4746:GeomFromText('POLYGON((-4363.55530150002 1493.0339151459,-4363.55530150002 1489.91128490993,-4368.04503336782 1489.91128490993,-4368.04503336782 1493.0339151459,-4363.55530150002 1493.0339151459))')
bar-4747:GeomFromText('POLYGON((9759.85795491654 3581.96144155564,9759.85795491654 3576.35648757813,9756.67457795423 3576.35648757813,9756.67457795423 3581.96144155564,9759.85795491654 3581.96144155564))')
bar-4748:GeomFromText('POLYGON((7885.82042817026 7890.45742541121,7885.82042817026 7886.32743232383,7879.7425513342 7886.32743232383,7879.7425513342 7890.45742541121,7885.82042817026 7890.45742541121))')
bar-4749:GeomFromText('POLYGON((928.774983178359 9133.68530572578,928.774983178359 9127.89186461642,920.033329610247 9127.89186461642,920.033329610247 9133.68530572578,928.774983178359 9133.68530572578))')
bar-4750:GeomFromText('POLYGON((3438.815335789 -420.627325335168,3438.815335789 -423.927175319172,3436.06368540856 -423.927175319172,3436.06368540856 -420.627325335168,3438.815335789 -420.627325335168))')
bar-4751:GeomFromText('POLYGON((5928.20032567519 -2903.3981063778,5928.20032567519 -2904.54343097261,5919.3362009452 -2904.54343097261,5919.3362009452 -2903.3981063778,5928.20032567519 -2903.3981063778))')
bar-4752:GeomFromText('POLYGON((-6788.94002471736 983.254274380975,-6788.94002471736 981.738140778965,-6794.28607675561 981.738140778965,-6794.28607675561 983.254274380975,-6788.94002471736 983.254274380975))')
bar-4753:GeomFromText('POLYGON((-7954.10131071287 8703.5717411011,-7954.10131071287 8697.18782919948,-7963.41537530941 8697.18782919948,-7963.41537530941 8703.5717411011,-7954.10131071287 8703.5717411011))')
bar-4754:GeomFromText('POLYGON((6072.54075264384 1233.0870052377,6072.54075264384 1223.11505474651,6069.02415486227 1223.11505474651,6069.02415486227 1233.0870052377,6072.54075264384 1233.0870052377))')
bar-4755:GeomFromText('POLYGON((8233.57950173889 1320.04157249071,8233.57950173889 1312.88921851479,8226.81260086026 1312.88921851479,8226.81260086026 1320.04157249071,8233.57950173889 1320.04157249071))')
bar-4756:GeomFromText('POLYGON((2915.34890920541 -9969.99162982707,2915.34890920541 -9978.24960586126,2913.21798659244 -9978.24960586126,2913.21798659244 -9969.99162982707,2915.34890920541 -9969.99162982707))')
bar-4757:GeomFromText('POLYGON((1912.28335879312 1930.10680781375,1912.28335879312 1921.13171859016,1908.61438245012 1921.13171859016,1908.61438245012 1930.10680781375,1912.28335879312 1930.10680781375))')
bar-4758:GeomFromText('POLYGON((8302.94897040876 9485.91108999786,8302.94897040876 9478.65225740138,8294.07149733452 9478.65225740138,8294.07149733452 9485.91108999786,8302.94897040876 9485.91108999786))')
bar-4759:GeomFromText('POLYGON((6336.17474906228 1411.68773027579,6336.17474906228 1408.56164654274,6327.76678331115 1408.56164654274,6327.76678331115 1411.68773027579,6336.17474906228 1411.68773027579))')
bar-4760:GeomFromText('POLYGON((6321.23864984908 -4512.36721736146,6321.23864984908 -4519.66169613646,6313.23701904318 -4519.66169613646,6313.23701904318 -4512.36721736146,6321.23864984908 -4512.36721736146))')
bar-4761:GeomFromText('POLYGON((-1876.58990238432 4013.38055926107,-1876.58990238432 4011.21499751962,-1880.99401566561 4011.21499751962,-1880.99401566561 4013.38055926107,-1876.58990238432 4013.38055926107))')
bar-4762:GeomFromText('POLYGON((5323.58717871457 -4446.55847715854,5323.58717871457 -4450.97339359403,5317.3761465624 -4450.97339359403,5317.3761465624 -4446.55847715854,5323.58717871457 -4446.55847715854))')
bar-4763:GeomFromText('POLYGON((2719.15862673975 -328.296362854191,2719.15862673975 -334.267452858738,2715.94053728424 -334.267452858738,2715.94053728424 -328.296362854191,2719.15862673975 -328.296362854191))')
bar-4764:GeomFromText('POLYGON((8800.00622694881 8244.80606231268,8800.00622694881 8241.81725282792,8798.2567610821 8241.81725282792,8798.2567610821 8244.80606231268,8800.00622694881 8244.80606231268))')
bar-4765:GeomFromText('POLYGON((-8754.56123127497 -9509.82636303711,-8754.56123127497 -9512.34932525945,-8759.78260786377 -9512.34932525945,-8759.78260786377 -9509.82636303711,-8754.56123127497 -9509.82636303711))')
bar-4766:GeomFromText('POLYGON((8099.57416242466 1453.92793120747,8099.57416242466 1451.01823953982,8090.68372027471 1451.01823953982,8090.68372027471 1453.92793120747,8099.57416242466 1453.92793120747))')
bar-4767:GeomFromText('POLYGON((-2344.11441271158 -8994.05400382343,-2344.11441271158 -8996.69375156995,-2350.58160017279 -8996.69375156995,-2350.58160017279 -8994.05400382343,-2344.11441271158 -8994.05400382343))')
bar-4768:GeomFromText('POLYGON((8557.92674374091 -461.637811782071,8557.92674374091 -463.141020340612,8548.03197879088 -463.141020340612,8548.03197879088 -461.637811782071,8557.92674374091 -461.637811782071))')
bar-4769:GeomFromText('POLYGON((-2056.80641855788 -9834.65187318961,-2056.80641855788 -9843.04036877712,-2061.62631932902 -9843.04036877712,-2061.62631932902 -9834.65187318961,-2056.80641855788 -9834.65187318961))')
bar-4770:GeomFromText('POLYGON((6206.51503666514 379.979540463304,6206.51503666514 375.173543710494,6198.34254854149 375.173543710494,6198.34254854149 379.979540463304,6206.51503666514 379.979540463304))')
bar-4771:GeomFromText('POLYGON((-6930.52165085787 -5261.07948081684,-6930.52165085787 -5265.56423125672,-6940.1787699539 -5265.56423125672,-6940.1787699539 -5261.07948081684,-6930.52165085787 -5261.07948081684))')
bar-4772:GeomFromText('POLYGON((7335.99063962919 1631.93200879078,7335.99063962919 1622.43092268426,7334.84173171001 1622.43092268426,7334.84173171001 1631.93200879078,7335.99063962919 1631.93200879078))')
bar-4773:GeomFromText('POLYGON((-5044.25277151051 -4589.79635969328,-5044.25277151051 -4592.67856083286,-5050.25453716633 -4592.67856083286,-5050.25453716633 -4589.79635969328,-5044.25277151051 -4589.79635969328))')
bar-4774:GeomFromText('POLYGON((3300.30724131898 -7272.16448350216,3300.30724131898 -7275.1357621107,3291.06626375183 -7275.1357621107,3291.06626375183 -7272.16448350216,3300.30724131898 -7272.16448350216))')
bar-4775:GeomFromText('POLYGON((4825.11324828293 6670.98812032246,4825.11324828293 6662.68093306816,4823.2793340293 6662.68093306816,4823.2793340293 6670.98812032246,4825.11324828293 6670.98812032246))')
bar-4776:GeomFromText('POLYGON((5927.60362910281 4158.29280660267,5927.60362910281 4155.74523351376,5923.23385862459 4155.74523351376,5923.23385862459 4158.29280660267,5927.60362910281 4158.29280660267))')
bar-4777:GeomFromText('POLYGON((4587.94029269018 -8439.76656666712,4587.94029269018 -8442.85351463838,4585.09072821937 -8442.85351463838,4585.09072821937 -8439.76656666712,4587.94029269018 -8439.76656666712))')
bar-4778:GeomFromText('POLYGON((2444.55744050886 8678.95900760195,2444.55744050886 8674.14666782715,2434.83798108553 8674.14666782715,2434.83798108553 8678.95900760195,2444.55744050886 8678.95900760195))')
